sample,cnf-01-run-1,cnf-01-run-2,cnf-01-run-3,cnf-02-run-1,cnf-02-run-2,cnf-02-run-3,cnf-03-run-1,cnf-03-run-2,cnf-03-run-3,cnf-04-run-1,cnf-04-run-2,cnf-04-run-3,cnf-05-run-1,cnf-05-run-2,cnf-05-run-3,cnf-06-run-1,cnf-06-run-2,cnf-06-run-3,cnf-07-run-1,cnf-07-run-2,cnf-07-run-3,cnf-08-run-1,cnf-08-run-2,cnf-08-run-3,cnf-09-run-1,cnf-09-run-2,cnf-09-run-3
HG01894,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True
HG01896,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True
HG01912,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,True,True
HG01914,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True
HG01915,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
HG01917,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,True,True
HG01918,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True
HG01920,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
HG01921,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,True,True,False,True
HG01923,True,False,True,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True
HG01924,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False
HG01926,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True
HG01927,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,False
HG01932,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True
HG01933,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False
HG01935,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False
HG01936,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,True
HG01938,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,True
HG01939,True,True,True,True,False,True,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True
HG01941,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True
HG01942,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,True,False
HG01944,True,False,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False
HG01945,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False
HG01947,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,True
HG01948,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False
HG01950,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True
HG01951,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True
HG01953,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True
HG01954,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True
HG01956,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,False
HG01958,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
HG01961,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
HG01965,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False
HG01967,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True
HG01968,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True
HG01970,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
HG01971,False,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True
HG01973,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True
HG01974,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True
HG01976,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True
HG01977,False,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True
HG01979,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False
HG01980,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True
HG01982,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True
HG01985,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False
HG01986,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False
HG01988,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
HG01989,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
HG01990,False,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False
HG01991,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False
HG01992,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True
HG01997,False,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True
HG02002,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True
HG02003,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True
HG02006,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
HG02008,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True
HG02009,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False
